270316_47,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,会議に欠席した議員（なし）,NULL,NULL,NULL
270316_48,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,──────────────────────────────,NULL,NULL,NULL
270316_49,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,会議に出席した説明員,NULL,NULL,NULL
270316_50,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,知事　　　　　　　　　　　　　　　　　　三 日 月　　大　　造,NULL,NULL,NULL
270316_51,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,教育委員会委員長　　　　　　　　　　　　藤　　田　　義　　嗣,NULL,NULL,NULL
270316_52,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,選挙管理委員会委員長　　　　　　　　　　伊　　藤　　正　　明,NULL,NULL,NULL
270316_53,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,人事委員会委員長　　　　　　　　　　　　益　　川　　教　　雄,NULL,NULL,NULL
270316_54,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,公安委員会委員長　　　　　　　　　　　　宮　　川　　孝　　昭,NULL,NULL,NULL
270316_55,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,代表監査委員　　　　　　　　　　　　　　谷　　口　　日 出 夫,NULL,NULL,NULL
270316_56,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,副知事　　　　　　　　　　　　　　　　　西　　嶋　　栄　　治,NULL,NULL,NULL
270316_57,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,知事公室長　　　　　　　　　　　　　　　東　　　　　清　　信,NULL,NULL,NULL
270316_58,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,総合政策部長　　　　　　　　　　　　　　北　　川　　正　　雄,NULL,NULL,NULL
270316_59,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,総務部長　　　　　　　　　　　　　　　　北　　村　　朋　　生,NULL,NULL,NULL
270316_60,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,琵琶湖環境部長　　　　　　　　　　　　　堺　　井　　　　　拡,NULL,NULL,NULL
270316_61,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,健康医療福祉部長　　　　　　　　　　　　多　　胡　　豊　　章,NULL,NULL,NULL
270316_62,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,商工観光労働部長　　　　　　　　　　　　羽　　泉　　博　　史,NULL,NULL,NULL
270316_63,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,農政水産部長　　　　　　　　　　　　　　青　　木　　　　　洋,NULL,NULL,NULL
270316_64,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,土木交通部長　　　　　　　　　　　　　　美 濃 部　　　　　博,NULL,NULL,NULL
270316_65,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,会計管理者　　　　　　　　　　　　　　　南　　　　　史　　朗,NULL,NULL,NULL
270316_66,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,企業庁長　　　　　　　　　　　　　　　　森　　野　　才　　治,NULL,NULL,NULL
270316_67,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,病院事業庁長　　　　　　　　　　　　　　笹　　田　　昌　　孝,NULL,NULL,NULL
270316_68,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,教育長　　　　　　　　　　　　　　　　　河　　原　　　　　恵,NULL,NULL,NULL
270316_69,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,警察本部長　　　　　　　　　　　　　　　笠　　間　　伸　　一,NULL,NULL,NULL
270316_70,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,──────────────────────────────,NULL,NULL,NULL
270316_71,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,議場に出席した事務局職員,NULL,NULL,NULL
270316_72,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,事務局長　　　　　　　　　　　　　　　　安　　田　　全　　男,NULL,NULL,NULL
270316_73,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,議事課長　　　　　　　　　　　　　　　　太　　田　　喜　　之,NULL,NULL,NULL
270316_74,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,議事課課長補佐　　　　　　　　　　　　　松　　本　　　　　勉,NULL,NULL,NULL
270316_75,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,午前10時01分　開議,NULL,NULL,NULL
270316_76,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,これより本日の会議を開きます。,NULL,NULL,NULL
270316_77,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,────────────────,NULL,NULL,NULL
270316_78,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,△諸般の報告,NULL,NULL,NULL
270316_79,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,日程に入るに先立ち、諸般の報告をいたします。,NULL,NULL,NULL
