22_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010070?OpenDocument,null
22_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔議員提出議案第１号及び第２号巻末に掲載〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010070?OpenDocument,null
22_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010070?OpenDocument,null
22_007,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔渡嘉敷喜代子さん登壇〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010070?OpenDocument,null
21_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,おはようございます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,ただいま議題となりました議員提出議案第１号及び第２号の２件につきましては、４月18日に開催した米軍基地関係特別委員会の委員等により協議した結果、議員提出議案として提出することに意見の一致を見ましたので、提出者を代表して提案理由を御説明申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,提案理由は、米軍属による交通死亡事故に係る不起訴処分について関係要路に要請するためであります,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,次に、議員提出議案第１号を朗読いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,〔米軍属による交通死亡事故に係る不起訴処分に関する意見書朗読〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,次に、抗議決議につきましては、内容が意見書と同じでありますので、あて先だけを申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_007,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,〔米軍属による交通死亡事故に係る不起訴処分に関する抗議決議のあて先朗読〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_008,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,以上で、提案理由の説明は終わりますが、慎重に御審議の上、よろしく御賛同賜りますようお願い申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
21_009,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,4700070000023,渡嘉敷喜代子,議員,なお、抗議決議のあて先で、在日米軍沖縄地域調整官及び在沖米国総領事につきましては、その趣旨を要請するために米軍基地関係特別委員会委員を派遣する必要があるとの意見の一致を見ておりますので、議長におかれましてはしかるべく取り計らっていただきますようお願い申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010080?OpenDocument,null
20_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これより質疑に入るのでありますが、ただいまのところ通告はありません,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010090?OpenDocument,null
20_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,質疑はありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010090?OpenDocument,null
20_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「質疑なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010090?OpenDocument,null
19_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,質疑なしと認めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
19_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これをもって質疑を終結いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
19_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,この際、お諮りいたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
19_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,ただいま議題となっております議員提出議案第１号及び第２号については、会議規則第37条第３項の規定により委員会の付託を省略いたしたいと思います,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
19_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これに御異議ありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
19_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「異議なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010100?OpenDocument,null
18_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,御異議なしと認めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010110?OpenDocument,null
18_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,よって、両案については、委員会の付託を省略することに決定いたしました,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010110?OpenDocument,null
18_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010110?OpenDocument,null
17_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これより議員提出議案第１号「米軍属による交通死亡事故に係る不起訴処分に関する意見書」及び議員提出議案第２号「米軍属による交通死亡事故に係る不起訴処分に関する抗議決議」の２件を一括して採決いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010120?OpenDocument,null
17_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,お諮りいたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010120?OpenDocument,null
17_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,ただいまの議案２件は、原案のとおり決することに御異議ありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010120?OpenDocument,null
17_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「異議なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010120?OpenDocument,null
16_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,御異議なしと認めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010130?OpenDocument,null
16_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,よって、議員提出議案第１号及び第２号は、原案のとおり可決されました,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010130?OpenDocument,null
16_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010130?OpenDocument,null
15_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,ただいま可決されました議員提出議案第２号に関し、提案理由説明の際提出者から、在日米軍沖縄地域調整官及び在沖米国総領事については、その趣旨を要請するため米軍基地関係特別委員会委員を派遣してもらいたいとの要望がありました,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010140?OpenDocument,null
15_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,よって、お諮りいたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010140?OpenDocument,null
15_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,議員提出議案第２号の趣旨を在日米軍沖縄地域調整官及び在沖米国総領事に要請するため、米軍基地関係特別委員会委員を派遣することとし、その期間及び人選については議長に一任することに御異議ありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010140?OpenDocument,null
15_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「異議なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010140?OpenDocument,null
14_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,御異議なしと認めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010150?OpenDocument,null
14_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,よって、さよう決定いたしました,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010150?OpenDocument,null
14_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,—————◆・・◆—————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010150?OpenDocument,null
13_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,日程第５乙第１号議案を議題といたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,知事から提案理由の説明を求めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,仲井眞知事,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔知事提出議案巻末に掲載〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,——————————————,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
13_007,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔知事仲井眞弘多君登壇〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010160?OpenDocument,null
