230511_99,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　投票漏れはありませんか。,,null,read_detail.phtml.pfhhy6.html
230511_100,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　　　　【「なし」と呼ぶ者あり】,,null,read_detail.phtml.pfhhy6.html
230511_101,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　投票漏れはないものと認めます。,,null,read_detail.phtml.pfhhy6.html
230511_102,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,投票は終了いたしました。,,null,read_detail.phtml.pfhhy6.html
230511_103,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　これより開票しますが、秋田県議会会議規則第８８条第４項の規定により、３人以上の立会人が必要であります。,,null,read_detail.phtml.pfhhy6.html
230511_104,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　お諮りします。,,null,read_detail.phtml.pfhhy6.html
230511_105,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,立会人には、七番菅原博文議員、２１番三浦英一議員、九番加藤麻里議員、以上の３名にお願いしたいと思いますが、これに御異議ありませんか。,,null,read_detail.phtml.pfhhy6.html
230511_106,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　　　　【「異議なし」と呼ぶ者あり】,,null,read_detail.phtml.pfhhy6.html
230511_107,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　御異議ないものと認め、そのように決定いたします。,,null,read_detail.phtml.pfhhy6.html
230511_108,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　　立会人の方々は、直ちに立ち会いを願います。,,null,read_detail.phtml.pfhhy6.html
